system,system_label,method,kcut,temperature_K,coanion,salt,quantity,x_Cl,x_F,x_coanion,mu_ex,mu_ex_units,mu_ex_kBT,mu_ex_eV,mu_ex_kJ_mol,mu_ex_raw_kBT,mu_ex_reference_kBT,reference_x_Cl,reference_x_coanion,source_s0_csv,source_split,mu_ex_std_split1_to3,mu_ex_se_split1_to3,mu_ex_kBT_std_split1_to3,mu_ex_kBT_se_split1_to3,mu_ex_uncertainty_n_splits
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07,0.0125,0.0125,0.9001550526256887,kJ/mol,0.36311845743049,0.009329449697702332,0.9001550526256887,0.46457982098327194,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.3688906386162899,0.21297910950664795,0.14880880717624137,0.08591480488099007,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07,0.015,0.015,1.002585563296828,kJ/mol,0.40443845993475624,0.010391067131308773,1.002585563296828,0.5058998234875383,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.3619844797954733,0.20899183685238318,0.1460228940933009,0.0843063572126155,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07,0.0175,0.0175,1.1266536374731224,kJ/mol,0.4544869572240353,0.011676942107783361,1.1266536374731224,0.5559483207768173,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.3383694868993458,0.19535771434689286,0.13649671327849458,0.07880641415483802,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07,0.02,0.02,1.2786003562021204,kJ/mol,0.5157815730300098,0.01325175887404839,1.2786003562021204,0.6172429365827918,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.30461615793453267,0.175870220783012,0.1228807737677452,0.0709452478130372,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07,0.0225,0.0225,1.459965677409562,kJ/mol,0.5889435193815089,0.01513147796930525,1.459965677409562,0.6904048829342909,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2658915763035517,0.15351257315410952,0.10725945352356477,0.06192627436496227,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07,0.025,0.025,1.6684304332902418,kJ/mol,0.6730372545254846,0.017292062913043083,1.6684304332902418,0.7744986180782666,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2261109822903885,0.13054523649208652,0.09121214268351209,0.052661355131688264,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07,0.0275,0.0275,1.8987709979011065,kJ/mol,0.7659555914955328,0.019679374637405544,1.8987709979011065,0.8674169550483148,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.18820002560333376,0.10865733544357922,0.07591903504415327,0.043831875319358525,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07,0.03,0.03,2.143879018789831,kJ/mol,0.8648310532166417,0.02221974026076623,2.143879018789831,0.9662924167694237,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.15443624778396114,0.08916380923070572,0.062298880512959884,0.03596827543436972,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07,0.0325,0.0325,2.3957976278937476,kJ/mol,0.9664538752727073,0.024830692656905736,2.3957976278937476,1.0679152388254893,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.12688470108829497,0.07325691632937231,0.051184711785281216,0.029551507127625522,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07,0.034999999999999996,0.034999999999999996,2.6467266241108245,kJ/mol,1.067677491987566,0.027431388438230897,2.6467266241108245,1.169138855540348,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.10799600401020762,0.06235152198669728,0.04356509722458942,0.025152320609888923,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07,0.0375,0.0375,2.889952184549826,kJ/mol,1.1657935777181903,0.029952243733873733,2.889952184549826,1.2672549412709722,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.1013035568373604,0.05848763580991659,0.040865394449216816,0.02359364648579557,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07,0.04,0.04,3.1206614536196695,kJ/mol,1.258860648391395,0.03234337681067245,3.1206614536196695,1.360322011944177,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.11140207029340252,0.06431801527217756,0.04493908888419536,0.02594559506442671,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07250000000000001,0.0,0.0,0.23324737099433548,kJ/mol,0.09409092945501646,0.00241743864955879,0.23324737099433548,0.19555229300779844,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.24169279796848575,0.1395414019682991,0.09749777631573225,0.05629036740127794,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07250000000000001,0.0025,0.0025,0.5494696766107647,kJ/mol,0.2216535704529323,0.005694851896237196,0.5494696766107647,0.3231149340057143,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.10862019131279828,0.06271189669387274,0.043816891545804794,0.025297694129023038,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07250000000000001,0.005,0.005,0.7609584773833414,kJ/mol,0.30696719156337904,0.007886778856686762,0.7609584773833414,0.408428555116161,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2157437001305949,0.12455968334636487,0.08703002817487279,0.05024681019434352,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07250000000000001,0.0075,0.0075,0.9058479155506981,kJ/mol,0.36541493246294443,0.009388452064172272,0.9058479155506981,0.4668762960157264,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.3089551310098432,0.17837532805604905,0.1246310957876498,0.07195579670239766,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07250000000000001,0.01,0.01,1.016109460933624,kJ/mol,0.40989393878142477,0.010531232453217852,1.016109460933624,0.5113553023342068,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.3601604392722995,0.207938726565316,0.14528708443569405,0.08388153730872384,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07250000000000001,0.0125,0.0125,1.1172363969685415,kJ/mol,0.450688085201598,0.011579339287777655,1.1172363969685415,0.55214944875438,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.37703278610571433,0.21767998055144877,0.15209331247108723,0.08781111489712408,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07250000000000001,0.015,0.015,1.2282113542411786,kJ/mol,0.4954548786342525,0.012729513670024062,1.2282113542411786,0.5969162421870345,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.3687653463975861,0.21290677201045197,0.1487582648646129,0.08588562426376592,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07250000000000001,0.0175,0.0175,1.3617429885435566,kJ/mol,0.5493209330707813,0.01411347153555198,1.3617429885435566,0.6507822966235633,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.3434989602811332,0.19831921718466883,0.1385659195295647,0.08000107094090221,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07250000000000001,0.02,0.02,1.5247477032999344,kJ/mol,0.6150762942205964,0.015802896354500714,1.5247477032999344,0.7165376577733784,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.3079538551648658,0.1777972411774183,0.12422718566213313,0.07172259908270219,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07250000000000001,0.0225,0.0225,1.719043356504799,kJ/mol,0.693454277737329,0.017816628897321607,1.719043356504799,0.794915641290111,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2674707006900824,0.15442428104375688,0.10789646512468322,0.06229405318434493,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07250000000000001,0.025,0.025,1.9422145174307848,kJ/mol,0.7834805098426033,0.020129634988620637,1.9422145174307848,0.8849418733953853,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2261952918106254,0.13059391261629053,0.09124615276082694,0.052680990858981154,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07250000000000001,0.0275,0.0275,2.188603315328614,kJ/mol,0.8828726311886311,0.022683274930273,2.188603315328614,0.9843339947414131,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.1873325589019522,0.10815650331002352,0.07556910291906081,0.0436298419127383,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07250000000000001,0.03,0.03,2.45037645445629,kJ/mol,0.9884707258718871,0.02539636233291276,2.45037645445629,1.0899320894246691,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.15343565223258848,0.08858611511977077,0.06189524481479166,0.03573523625537776,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07250000000000001,0.0325,0.0325,2.718617642950958,kJ/mol,1.0966780022754206,0.028176486343340912,2.718617642950958,1.1981393658282025,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.12673788533500607,0.07317215221468969,0.051125486977615785,0.029517313668977183,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07250000000000001,0.034999999999999996,0.034999999999999996,2.9843955156782886,kJ/mol,1.2038915882930694,0.03093107988490829,2.9843955156782886,1.3053529518458513,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.1096493222825803,0.06330606573630777,0.04423203830207871,0.025537379220510983,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07250000000000001,0.0375,0.0375,3.2397600137891853,kJ/mol,1.3069044663145395,0.03357774640392109,3.2397600137891853,1.4083658298673214,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.10559174690423329,0.06096342349936192,0.04259523083430363,0.02459236798837945,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07250000000000001,0.04,0.04,3.478624956171465,kJ/mol,1.4032614985381244,0.03605340707815685,3.478624956171465,1.5047228620909063,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.11956387056172516,0.0690302328541656,0.04823152202073576,0.027846482222097155,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07500000000000001,0.0,0.0,0.3752476486630268,kJ/mol,0.1513731961393516,0.003889167818556416,0.3752476486630268,0.2528345596921336,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.1769400253349937,0.10215637125757782,0.07137680210752743,0.04120941591067562,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07500000000000001,0.0025,0.0025,0.722668642021863,kJ/mol,0.2915212459885903,0.007489932677913202,0.722668642021863,0.3929826095413723,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.09044114306947165,0.05221621829697692,0.03648354610002171,0.021063785161839658,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07500000000000001,0.005,0.005,0.9564406957455819,kJ/mol,0.3858238300721937,0.009912809280763213,0.9564406957455819,0.48728519362497563,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.22592924313487917,0.1304403093417309,0.09113882993410216,0.05261902799608141,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07500000000000001,0.0075,0.0075,1.1172318853616854,kJ/mol,0.4506862652398954,0.011579292528267615,1.1172318853616854,0.5521476287926774,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.3180989667419258,0.18365452407739266,0.12831967756736273,0.07408540038584287,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07500000000000001,0.01,0.01,1.2392724666317532,kJ/mol,0.49991688110484345,0.012844154021536268,1.2392724666317532,0.6013782446576255,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.3664448225753666,0.21156701695703256,0.14782217610046366,0.08534517316379897,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07500000000000001,0.0125,0.0125,1.3499832811427162,kJ/mol,0.5445771205478485,0.013991590756972982,1.3499832811427162,0.6460384841006305,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.38104390985399167,0.21999580392726958,0.15371138156239408,0.0887453075225575,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07500000000000001,0.015,0.015,1.469901468103523,kJ/mol,0.5929515721937655,0.015234455183303908,1.469901468103523,0.6944129357465475,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.37129836646811865,0.21436921183003663,0.14978007364963197,0.086475565840857,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07500000000000001,0.0175,0.0175,1.6128905280449641,kJ/mol,0.6506327091533585,0.016716432358407474,1.6128905280449641,0.7520940727061405,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.3452010791324938,0.19930193596169463,0.1392525465388411,0.0803974952295408,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07500000000000001,0.02,0.02,1.7866110396335995,kJ/mol,0.7207107740468428,0.018516918585305575,1.7866110396335995,0.8221721375996248,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.30930112909163043,0.17857509014170803,0.12477066984143759,0.07203637981992392,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07500000000000001,0.0225,0.0225,1.9932188015973549,kJ/mol,0.8040554062839309,0.020658257143338687,1.9932188015973549,0.9055167698367129,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.26884008351935035,0.1552148945888584,0.10844886793478262,0.06261298309545692,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07500000000000001,0.025,0.025,2.230249256119854,kJ/mol,0.8996724144418001,0.023114904690714866,2.230249256119854,1.0011337779945821,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.22796261679979887,0.1316142781745354,0.09195908362976456,0.05309260168807588,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07500000000000001,0.0275,0.0275,2.4916410145368544,kJ/mol,1.005116661879573,0.02582403936082756,2.4916410145368544,1.106578025432355,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.1899533620192132,0.10966962469526718,0.07662632298619582,0.04424022820309136,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07500000000000001,0.03,0.03,2.7688473934199953,kJ/mol,1.1169404553430697,0.028697081021960006,2.7688473934199953,1.2184018188958516,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.15746088730088217,0.09091008567000165,0.06351900634846337,0.036672715413942875,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07500000000000001,0.0325,0.0325,3.0519831695239468,kJ/mol,1.2311561406990055,0.031631576554786996,3.0519831695239468,1.3326175042517874,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.13272479004810228,0.07662869326240843,0.053540577131097236,0.030911666619206912,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07500000000000001,0.034999999999999996,0.034999999999999996,3.3309542927477507,kJ/mol,1.3436918240095586,0.034522908502140126,3.3309542927477507,1.4451531875623405,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.11803419637782817,0.06814707505232025,0.04761445840663082,0.027490220378386544,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07500000000000001,0.0375,0.0375,3.5965209983922515,kJ/mol,1.4508202261856529,0.037275313451118564,3.5965209983922515,1.5522815897384348,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.11683675637938858,0.06745573274688273,0.047131416553085184,0.027211336034212115,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07750000000000001,0.0,0.0,0.5218217008733514,kJ/mol,0.2105005026880393,0.0054083008202496785,0.5218217008733514,0.3119618662408213,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.09439849863821277,0.05450099859986867,0.03807992535205572,0.021985455152730225,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07750000000000001,0.0025,0.0025,0.9039699225845769,kJ/mol,0.3646573586350421,0.009368988038659156,0.9039699225845769,0.4661187221878241,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.109753013099403,0.06336593165731284,0.04427386670635707,0.025561528860980866,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07750000000000001,0.005,0.005,1.1628349241886127,kJ/mol,0.469082323857435,0.012051934719806921,1.1628349241886127,0.570543687410217,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.24558603813449398,0.1417891652261638,0.09906829170567943,0.057197104884430396,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07750000000000001,0.0075,0.0075,1.3416408019831332,kJ/mol,0.5412118023676777,0.013905127053362774,1.3416408019831332,0.6426731659204598,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.3285009876218287,0.18966013363252074,0.13251580551782233,0.07650803598759481,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07750000000000001,0.01,0.01,1.4769155325455727,kJ/mol,0.595781013913929,0.015307150838566486,1.4769155325455727,0.697242377466711,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.3701772518876262,0.2137219360251969,0.1493278211228214,0.08621445772276122,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07750000000000001,0.0125,0.0125,1.5980595208548487,kJ/mol,0.6446499482531043,0.016562719800617742,1.5980595208548487,0.7461113118058863,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.3809840378860786,0.21996123683047808,0.153687229482629,0.08873136331280365,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07750000000000001,0.015,0.015,1.7272252405988189,kJ/mol,0.6967548125978839,0.017901428150366883,1.7272252405988189,0.7982161761506659,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.3697615994635115,0.21348195898624497,0.14916014882388637,0.08611765207583544,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07750000000000001,0.0175,0.0175,1.8794961520340518,kJ/mol,0.7581802062682438,0.019479604937259865,1.8794961520340518,0.8596415698210258,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.3438585098480663,0.19852680322392469,0.13871096019087487,0.08008481020575307,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07750000000000001,0.02,0.02,2.06334178117842,kJ/mol,0.8323426975696182,0.021385030612805167,2.06334178117842,0.9338040611224002,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.3092561633181689,0.1785491291402957,0.12475253085277244,0.07202590726993527,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07750000000000001,0.0225,0.0225,2.2813157732543528,kJ/mol,0.9202724153795695,0.023644171844694032,2.2813157732543528,1.0217337789323515,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2707516654121281,0.15631854690923164,0.10921999138305163,0.06305819142589347,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07750000000000001,0.025,0.025,2.5309552431418614,kJ/mol,1.020975843033396,0.026231502627410922,2.5309552431418614,1.1224372065861778,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.232168799819896,0.1340427190734493,0.09365583874486706,0.05407222371052919,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07750000000000001,0.0275,0.0275,2.8058332211176054,kJ/mol,1.1318603701523806,0.029080412113671628,2.8058332211176054,1.2333217337051625,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.19655743098637377,0.11348248569120419,0.07929037439503359,0.04577831900111885,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.07750000000000001,0.03,0.03,3.096711588189316,kJ/mol,1.2491993815181266,0.03209515394712526,3.096711588189316,1.3506607450709085,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.16635214295483666,0.09604345451524605,0.06710569847252193,0.0387434930772684,3
