system,x_NaCl,pair,r_A,g_r,g_r_block_sd
cl3552,0.752808989,Cl-Cl,6.87000,1.03243909,0.00473102
cl3552,0.752808989,Cl-Cl,6.89000,1.04633455,0.00350777
cl3552,0.752808989,Cl-Cl,6.91000,1.05017363,0.00641813
cl3552,0.752808989,Cl-Cl,6.93000,1.05381995,0.00727076
cl3552,0.752808989,Cl-Cl,6.95000,1.06323646,0.00601276
cl3552,0.752808989,Cl-Cl,6.97000,1.06853694,0.00734732
cl3552,0.752808989,Cl-Cl,6.99000,1.07284046,0.00659153
cl3552,0.752808989,Cl-Cl,7.01000,1.07775217,0.00580833
cl3552,0.752808989,Cl-Cl,7.03000,1.07845550,0.00432663
cl3552,0.752808989,Cl-Cl,7.05000,1.08473126,0.01249803
cl3552,0.752808989,Cl-Cl,7.07000,1.09117071,0.00330135
cl3552,0.752808989,Cl-Cl,7.09000,1.09848872,0.00338107
cl3552,0.752808989,Cl-Cl,7.11000,1.10033638,0.00915072
cl3552,0.752808989,Cl-Cl,7.13000,1.10242671,0.00504016
cl3552,0.752808989,Cl-Cl,7.15000,1.10693082,0.00733244
cl3552,0.752808989,Cl-Cl,7.17000,1.10553118,0.00472466
cl3552,0.752808989,Cl-Cl,7.19000,1.11204448,0.00439833
cl3552,0.752808989,Cl-Cl,7.21000,1.11837981,0.00531301
cl3552,0.752808989,Cl-Cl,7.23000,1.11488225,0.00865981
cl3552,0.752808989,Cl-Cl,7.25000,1.11903860,0.00894983
cl3552,0.752808989,Cl-Cl,7.27000,1.12691174,0.00774924
cl3552,0.752808989,Cl-Cl,7.29000,1.12439288,0.00812392
cl3552,0.752808989,Cl-Cl,7.31000,1.12570916,0.00715178
cl3552,0.752808989,Cl-Cl,7.33000,1.12793940,0.00471018
cl3552,0.752808989,Cl-Cl,7.35000,1.12869944,0.00305258
cl3552,0.752808989,Cl-Cl,7.37000,1.13313529,0.00685017
cl3552,0.752808989,Cl-Cl,7.39000,1.13222771,0.00307240
cl3552,0.752808989,Cl-Cl,7.41000,1.12801944,0.00763312
cl3552,0.752808989,Cl-Cl,7.43000,1.13546274,0.00735536
cl3552,0.752808989,Cl-Cl,7.45000,1.13223245,0.00631291
cl3552,0.752808989,Cl-Cl,7.47000,1.13442756,0.00565571
cl3552,0.752808989,Cl-Cl,7.49000,1.13313472,0.00568960
cl3552,0.752808989,Cl-Cl,7.51000,1.13191394,0.00327282
cl3552,0.752808989,Cl-Cl,7.53000,1.13274760,0.00803438
cl3552,0.752808989,Cl-Cl,7.55000,1.12763766,0.00698234
cl3552,0.752808989,Cl-Cl,7.57000,1.12393523,0.01266315
cl3552,0.752808989,Cl-Cl,7.59000,1.12337384,0.00592209
cl3552,0.752808989,Cl-Cl,7.61000,1.12046955,0.00753205
cl3552,0.752808989,Cl-Cl,7.63000,1.11995895,0.01015377
cl3552,0.752808989,Cl-Cl,7.65000,1.12397019,0.00590676
cl3552,0.752808989,Cl-Cl,7.67000,1.11855846,0.00528931
cl3552,0.752808989,Cl-Cl,7.69000,1.12105033,0.00597760
cl3552,0.752808989,Cl-Cl,7.71000,1.12477908,0.00793827
cl3552,0.752808989,Cl-Cl,7.73000,1.11256838,0.00784628
cl3552,0.752808989,Cl-Cl,7.75000,1.11412767,0.01114250
cl3552,0.752808989,Cl-Cl,7.77000,1.10773919,0.00435245
cl3552,0.752808989,Cl-Cl,7.79000,1.10937475,0.00473217
cl3552,0.752808989,Cl-Cl,7.81000,1.10799321,0.00424389
cl3552,0.752808989,Cl-Cl,7.83000,1.10051950,0.00587265
cl3552,0.752808989,Cl-Cl,7.85000,1.09707083,0.00516167
cl3552,0.752808989,Cl-Cl,7.87000,1.09422563,0.00980490
cl3552,0.752808989,Cl-Cl,7.89000,1.09674075,0.00623817
cl3552,0.752808989,Cl-Cl,7.91000,1.09510512,0.00400979
cl3552,0.752808989,Cl-Cl,7.93000,1.08996860,0.00725425
cl3552,0.752808989,Cl-Cl,7.95000,1.08965038,0.00411808
cl3552,0.752808989,Cl-Cl,7.97000,1.08116938,0.00648254
cl3552,0.752808989,Cl-Cl,7.99000,1.08564324,0.00498540
cl3488,0.802197802,Mg-Cl,0.01000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.03000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.05000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.07000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.09000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.11000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.13000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.15000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.17000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.19000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.21000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.23000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.25000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.27000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.29000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.31000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.33000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.35000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.37000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.39000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.41000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.43000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.45000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.47000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.49000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.51000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.53000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.55000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.57000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.59000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.61000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.63000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.65000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.67000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.69000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.71000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.73000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.75000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.77000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.79000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.81000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.83000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.85000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.87000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.89000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.91000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.93000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.95000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.97000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,0.99000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.01000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.03000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.05000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.07000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.09000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.11000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.13000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.15000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.17000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.19000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.21000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.23000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.25000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.27000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.29000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.31000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.33000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.35000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.37000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.39000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.41000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.43000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.45000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.47000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.49000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.51000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.53000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.55000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.57000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.59000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.61000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.63000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.65000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.67000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.69000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.71000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.73000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.75000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.77000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.79000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.81000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.83000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.85000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.87000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.89000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.91000,0.00000000,0.00000000
cl3488,0.802197802,Mg-Cl,1.93000,0.00247192,0.00201305
cl3488,0.802197802,Mg-Cl,1.95000,0.00380518,0.00225585
cl3488,0.802197802,Mg-Cl,1.97000,0.00881236,0.00421582
cl3488,0.802197802,Mg-Cl,1.99000,0.02125814,0.00657700
cl3488,0.802197802,Mg-Cl,2.01000,0.05111627,0.00580647
cl3488,0.802197802,Mg-Cl,2.03000,0.09927045,0.00741677
cl3488,0.802197802,Mg-Cl,2.05000,0.19499886,0.01764856
cl3488,0.802197802,Mg-Cl,2.07000,0.35609765,0.03031229
cl3488,0.802197802,Mg-Cl,2.09000,0.59142651,0.01879109
cl3488,0.802197802,Mg-Cl,2.11000,0.97824178,0.02329199
cl3488,0.802197802,Mg-Cl,2.13000,1.45225815,0.04015555
cl3488,0.802197802,Mg-Cl,2.15000,2.03233354,0.05376823
cl3488,0.802197802,Mg-Cl,2.17000,2.77970926,0.02182467
cl3488,0.802197802,Mg-Cl,2.19000,3.61283921,0.03816232
cl3488,0.802197802,Mg-Cl,2.21000,4.45885240,0.12325350
cl3488,0.802197802,Mg-Cl,2.23000,5.24735490,0.11416785
cl3488,0.802197802,Mg-Cl,2.25000,6.08778887,0.07351457
cl3488,0.802197802,Mg-Cl,2.27000,6.79300385,0.03976024
cl3488,0.802197802,Mg-Cl,2.29000,7.32276451,0.10722341
cl3488,0.802197802,Mg-Cl,2.31000,7.66586163,0.06251734
cl3488,0.802197802,Mg-Cl,2.33000,7.96344061,0.11379938
cl3488,0.802197802,Mg-Cl,2.35000,8.00377545,0.09611908
cl3488,0.802197802,Mg-Cl,2.37000,8.00789792,0.08393801
cl3488,0.802197802,Mg-Cl,2.39000,7.71692432,0.15424393
cl3488,0.802197802,Mg-Cl,2.41000,7.44669607,0.10380986
cl3488,0.802197802,Mg-Cl,2.43000,7.03280424,0.08724400
cl3488,0.802197802,Mg-Cl,2.45000,6.61954600,0.04218766
cl3488,0.802197802,Mg-Cl,2.47000,6.13827551,0.07127929
cl3488,0.802197802,Mg-Cl,2.49000,5.67812804,0.06373150
cl3488,0.802197802,Mg-Cl,2.51000,5.13138167,0.05075211
cl3488,0.802197802,Mg-Cl,2.53000,4.66957714,0.04014165
cl3488,0.802197802,Mg-Cl,2.55000,4.19062216,0.01790996
cl3488,0.802197802,Mg-Cl,2.57000,3.75901199,0.07351811
cl3488,0.802197802,Mg-Cl,2.59000,3.35273182,0.07546734
cl3488,0.802197802,Mg-Cl,2.61000,3.02136457,0.05925849
cl3488,0.802197802,Mg-Cl,2.63000,2.71258234,0.04972773
cl3488,0.802197802,Mg-Cl,2.65000,2.39195099,0.06777759
cl3488,0.802197802,Mg-Cl,2.67000,2.15070168,0.01707535
cl3488,0.802197802,Mg-Cl,2.69000,1.89234082,0.04963696
cl3488,0.802197802,Mg-Cl,2.71000,1.70170375,0.06585670
cl3488,0.802197802,Mg-Cl,2.73000,1.52348922,0.03595482
cl3488,0.802197802,Mg-Cl,2.75000,1.39530948,0.03274962
cl3488,0.802197802,Mg-Cl,2.77000,1.21014371,0.04294329
cl3488,0.802197802,Mg-Cl,2.79000,1.11258896,0.02701301
cl3488,0.802197802,Mg-Cl,2.81000,0.97986385,0.01637442
cl3488,0.802197802,Mg-Cl,2.83000,0.88755618,0.03258785
cl3488,0.802197802,Mg-Cl,2.85000,0.82396884,0.01662295
cl3488,0.802197802,Mg-Cl,2.87000,0.75391718,0.03668648
cl3488,0.802197802,Mg-Cl,2.89000,0.68934133,0.01120136
cl3488,0.802197802,Mg-Cl,2.91000,0.63997752,0.02487986
cl3488,0.802197802,Mg-Cl,2.93000,0.57274006,0.01954553
cl3488,0.802197802,Mg-Cl,2.95000,0.54006062,0.02098092
cl3488,0.802197802,Mg-Cl,2.97000,0.49150490,0.02786577
cl3488,0.802197802,Mg-Cl,2.99000,0.46258733,0.02591565
cl3488,0.802197802,Mg-Cl,3.01000,0.43773162,0.01181753
cl3488,0.802197802,Mg-Cl,3.03000,0.41578208,0.01318158
cl3488,0.802197802,Mg-Cl,3.05000,0.37725915,0.01943045
cl3488,0.802197802,Mg-Cl,3.07000,0.36259019,0.01964888
cl3488,0.802197802,Mg-Cl,3.09000,0.35488086,0.01063792
cl3488,0.802197802,Mg-Cl,3.11000,0.33074744,0.01967809
cl3488,0.802197802,Mg-Cl,3.13000,0.31673275,0.01376415
cl3488,0.802197802,Mg-Cl,3.15000,0.31749591,0.01428882
cl3488,0.802197802,Mg-Cl,3.17000,0.29949615,0.01241011
cl3488,0.802197802,Mg-Cl,3.19000,0.27675092,0.00835150
cl3488,0.802197802,Mg-Cl,3.21000,0.27829167,0.01338518
cl3488,0.802197802,Mg-Cl,3.23000,0.28229478,0.00679302
cl3488,0.802197802,Mg-Cl,3.25000,0.26176996,0.01861050
cl3488,0.802197802,Mg-Cl,3.27000,0.25193487,0.01653689
cl3488,0.802197802,Mg-Cl,3.29000,0.25301297,0.01315123
cl3488,0.802197802,Mg-Cl,3.31000,0.25260597,0.01533226
cl3488,0.802197802,Mg-Cl,3.33000,0.24744559,0.01844442
cl3488,0.802197802,Mg-Cl,3.35000,0.25352501,0.00933780
cl3488,0.802197802,Mg-Cl,3.37000,0.24542854,0.00878945
cl3488,0.802197802,Mg-Cl,3.39000,0.25078232,0.00992475
cl3488,0.802197802,Mg-Cl,3.41000,0.23800765,0.00655934
cl3488,0.802197802,Mg-Cl,3.43000,0.24071866,0.01203493
cl3488,0.802197802,Mg-Cl,3.45000,0.23992506,0.01218750
cl3488,0.802197802,Mg-Cl,3.47000,0.24197404,0.01547198
cl3488,0.802197802,Mg-Cl,3.49000,0.23737274,0.00285178
cl3488,0.802197802,Mg-Cl,3.51000,0.24770100,0.00615202
cl3488,0.802197802,Mg-Cl,3.53000,0.23497939,0.00927307
cl3488,0.802197802,Mg-Cl,3.55000,0.24455110,0.01119136
cl3488,0.802197802,Mg-Cl,3.57000,0.25069469,0.00622739
cl3488,0.802197802,Mg-Cl,3.59000,0.24474529,0.00823891
cl3488,0.802197802,Mg-Cl,3.61000,0.25768580,0.02099601
cl3488,0.802197802,Mg-Cl,3.63000,0.25215883,0.00570189
cl3488,0.802197802,Mg-Cl,3.65000,0.26056001,0.00985798
cl3488,0.802197802,Mg-Cl,3.67000,0.26427116,0.01992848
cl3488,0.802197802,Mg-Cl,3.69000,0.27039851,0.01762326
cl3488,0.802197802,Mg-Cl,3.71000,0.27045359,0.00559009
cl3488,0.802197802,Mg-Cl,3.73000,0.26850651,0.01165236
cl3488,0.802197802,Mg-Cl,3.75000,0.28417076,0.01193437
cl3488,0.802197802,Mg-Cl,3.77000,0.28662408,0.00756633
cl3488,0.802197802,Mg-Cl,3.79000,0.29532858,0.01631742
cl3488,0.802197802,Mg-Cl,3.81000,0.29513587,0.00590767
cl3488,0.802197802,Mg-Cl,3.83000,0.29905598,0.01633381
cl3488,0.802197802,Mg-Cl,3.85000,0.30713857,0.00848184
cl3488,0.802197802,Mg-Cl,3.87000,0.31416025,0.01029894
cl3488,0.802197802,Mg-Cl,3.89000,0.31884848,0.00680549
cl3488,0.802197802,Mg-Cl,3.91000,0.32514540,0.00969102
cl3488,0.802197802,Mg-Cl,3.93000,0.32448463,0.01669028
cl3488,0.802197802,Mg-Cl,3.95000,0.34455988,0.00814127
cl3488,0.802197802,Mg-Cl,3.97000,0.34326693,0.00884393
cl3488,0.802197802,Mg-Cl,3.99000,0.35305420,0.00902866
cl3488,0.802197802,Mg-Cl,4.01000,0.36009375,0.01228823
cl3488,0.802197802,Mg-Cl,4.03000,0.37491377,0.00990846
cl3488,0.802197802,Mg-Cl,4.05000,0.37386648,0.01386502
cl3488,0.802197802,Mg-Cl,4.07000,0.38449463,0.00716513
cl3488,0.802197802,Mg-Cl,4.09000,0.39694200,0.01462524
cl3488,0.802197802,Mg-Cl,4.11000,0.39137508,0.01068777
cl3488,0.802197802,Mg-Cl,4.13000,0.40880109,0.01262586
cl3488,0.802197802,Mg-Cl,4.15000,0.41739604,0.01591813
cl3488,0.802197802,Mg-Cl,4.17000,0.43027076,0.01405451
cl3488,0.802197802,Mg-Cl,4.19000,0.44520391,0.01776610
cl3488,0.802197802,Mg-Cl,4.21000,0.43883177,0.01119032
cl3488,0.802197802,Mg-Cl,4.23000,0.45534948,0.01114486
cl3488,0.802197802,Mg-Cl,4.25000,0.45420538,0.00874404
cl3488,0.802197802,Mg-Cl,4.27000,0.47189220,0.01212601
cl3488,0.802197802,Mg-Cl,4.29000,0.48129675,0.00662753
cl3488,0.802197802,Mg-Cl,4.31000,0.49716305,0.00793947
cl3488,0.802197802,Mg-Cl,4.33000,0.49938628,0.01607264
cl3488,0.802197802,Mg-Cl,4.35000,0.51114072,0.01188655
cl3488,0.802197802,Mg-Cl,4.37000,0.52665456,0.01162187
cl3488,0.802197802,Mg-Cl,4.39000,0.53783816,0.01651345
cl3488,0.802197802,Mg-Cl,4.41000,0.54534825,0.01045877
cl3488,0.802197802,Mg-Cl,4.43000,0.56858640,0.01462964
cl3488,0.802197802,Mg-Cl,4.45000,0.57763562,0.00810646
cl3488,0.802197802,Mg-Cl,4.47000,0.57412400,0.01330466
cl3488,0.802197802,Mg-Cl,4.49000,0.58859487,0.01199625
cl3488,0.802197802,Mg-Cl,4.51000,0.60744326,0.00992236
cl3488,0.802197802,Mg-Cl,4.53000,0.60952697,0.00881716
cl3488,0.802197802,Mg-Cl,4.55000,0.62260622,0.01804600
cl3488,0.802197802,Mg-Cl,4.57000,0.65023463,0.00992860
cl3488,0.802197802,Mg-Cl,4.59000,0.65082396,0.00397684
cl3488,0.802197802,Mg-Cl,4.61000,0.67025646,0.02533349
cl3488,0.802197802,Mg-Cl,4.63000,0.67466436,0.01474877
cl3488,0.802197802,Mg-Cl,4.65000,0.69995962,0.00727415
cl3488,0.802197802,Mg-Cl,4.67000,0.71014134,0.01454622
cl3488,0.802197802,Mg-Cl,4.69000,0.72670242,0.01516525
cl3488,0.802197802,Mg-Cl,4.71000,0.73601977,0.02161001
cl3488,0.802197802,Mg-Cl,4.73000,0.74668252,0.00711839
cl3488,0.802197802,Mg-Cl,4.75000,0.76961613,0.01065306
cl3488,0.802197802,Mg-Cl,4.77000,0.78612722,0.00875704
cl3488,0.802197802,Mg-Cl,4.79000,0.78863437,0.00996341
cl3488,0.802197802,Mg-Cl,4.81000,0.81620239,0.01812515
cl3488,0.802197802,Mg-Cl,4.83000,0.82005725,0.01633117
cl3488,0.802197802,Mg-Cl,4.85000,0.82980440,0.01938620
cl3488,0.802197802,Mg-Cl,4.87000,0.84657417,0.01384623
cl3488,0.802197802,Mg-Cl,4.89000,0.86650798,0.01876805
cl3488,0.802197802,Mg-Cl,4.91000,0.88428903,0.01439183
cl3488,0.802197802,Mg-Cl,4.93000,0.88751994,0.01064133
cl3488,0.802197802,Mg-Cl,4.95000,0.90865399,0.01682171
cl3488,0.802197802,Mg-Cl,4.97000,0.92153838,0.01347616
cl3488,0.802197802,Mg-Cl,4.99000,0.94718281,0.01459275
cl3488,0.802197802,Mg-Cl,5.01000,0.95425679,0.02816343
cl3488,0.802197802,Mg-Cl,5.03000,0.96794721,0.00674103
cl3488,0.802197802,Mg-Cl,5.05000,0.99459545,0.00553509
cl3488,0.802197802,Mg-Cl,5.07000,1.00974059,0.03471575
cl3488,0.802197802,Mg-Cl,5.09000,1.01644326,0.01937216
cl3488,0.802197802,Mg-Cl,5.11000,1.03887830,0.01839809
cl3488,0.802197802,Mg-Cl,5.13000,1.05948377,0.01800790
cl3488,0.802197802,Mg-Cl,5.15000,1.03817761,0.01798340
cl3488,0.802197802,Mg-Cl,5.17000,1.07942234,0.02527151
cl3488,0.802197802,Mg-Cl,5.19000,1.08601342,0.01570808
cl3488,0.802197802,Mg-Cl,5.21000,1.10618572,0.01866152
cl3488,0.802197802,Mg-Cl,5.23000,1.13183713,0.01607124
cl3488,0.802197802,Mg-Cl,5.25000,1.14270140,0.01239200
cl3488,0.802197802,Mg-Cl,5.27000,1.14957948,0.01600290
cl3488,0.802197802,Mg-Cl,5.29000,1.16012846,0.01809075
cl3488,0.802197802,Mg-Cl,5.31000,1.17454487,0.03066724
cl3488,0.802197802,Mg-Cl,5.33000,1.20010295,0.01472659
cl3488,0.802197802,Mg-Cl,5.35000,1.20263613,0.01489405
cl3488,0.802197802,Mg-Cl,5.37000,1.21814419,0.01289451
cl3488,0.802197802,Mg-Cl,5.39000,1.23338939,0.01963179
cl3488,0.802197802,Mg-Cl,5.41000,1.25502780,0.01960124
cl3488,0.802197802,Mg-Cl,5.43000,1.27082722,0.02054840
cl3488,0.802197802,Mg-Cl,5.45000,1.27249998,0.01845920
cl3488,0.802197802,Mg-Cl,5.47000,1.29007265,0.01427381
cl3488,0.802197802,Mg-Cl,5.49000,1.28313432,0.02133517
cl3488,0.802197802,Mg-Cl,5.51000,1.29411299,0.01516082
cl3488,0.802197802,Mg-Cl,5.53000,1.30120040,0.01300875
cl3488,0.802197802,Mg-Cl,5.55000,1.32382460,0.01699568
cl3488,0.802197802,Mg-Cl,5.57000,1.31620037,0.01337603
cl3488,0.802197802,Mg-Cl,5.59000,1.34001198,0.01481745
cl3488,0.802197802,Mg-Cl,5.61000,1.33891725,0.01120550
cl3488,0.802197802,Mg-Cl,5.63000,1.34610403,0.01871836
cl3488,0.802197802,Mg-Cl,5.65000,1.35051851,0.01719068
cl3488,0.802197802,Mg-Cl,5.67000,1.34931372,0.00773488
cl3488,0.802197802,Mg-Cl,5.69000,1.36795977,0.01137763
cl3488,0.802197802,Mg-Cl,5.71000,1.35012307,0.01660973
cl3488,0.802197802,Mg-Cl,5.73000,1.35125120,0.01747799
cl3488,0.802197802,Mg-Cl,5.75000,1.37381489,0.01524032
cl3488,0.802197802,Mg-Cl,5.77000,1.35992198,0.00890095
cl3488,0.802197802,Mg-Cl,5.79000,1.36411931,0.00967183
cl3488,0.802197802,Mg-Cl,5.81000,1.35677026,0.00886003
cl3488,0.802197802,Mg-Cl,5.83000,1.35649459,0.02826102
cl3488,0.802197802,Mg-Cl,5.85000,1.34577470,0.00877907
cl3488,0.802197802,Mg-Cl,5.87000,1.34467472,0.00480514
cl3488,0.802197802,Mg-Cl,5.89000,1.34480985,0.01806188
cl3488,0.802197802,Mg-Cl,5.91000,1.35436501,0.01291852
cl3488,0.802197802,Mg-Cl,5.93000,1.35328711,0.01186119
cl3488,0.802197802,Mg-Cl,5.95000,1.33591905,0.00635417
cl3488,0.802197802,Mg-Cl,5.97000,1.32513783,0.01604036
cl3488,0.802197802,Mg-Cl,5.99000,1.33159114,0.01804310
cl3488,0.802197802,Mg-Cl,6.01000,1.31258300,0.01288026
cl3488,0.802197802,Mg-Cl,6.03000,1.31177679,0.01018124
cl3488,0.802197802,Mg-Cl,6.05000,1.30516665,0.01612092
cl3488,0.802197802,Mg-Cl,6.07000,1.30339891,0.01491108
cl3488,0.802197802,Mg-Cl,6.09000,1.29971099,0.01221955
cl3488,0.802197802,Mg-Cl,6.11000,1.26961722,0.01101830
cl3488,0.802197802,Mg-Cl,6.13000,1.28591985,0.00916262
cl3488,0.802197802,Mg-Cl,6.15000,1.26619734,0.01303239
cl3488,0.802197802,Mg-Cl,6.17000,1.25174784,0.01736354
cl3488,0.802197802,Mg-Cl,6.19000,1.25167096,0.01036944
cl3488,0.802197802,Mg-Cl,6.21000,1.23372999,0.00768026
cl3488,0.802197802,Mg-Cl,6.23000,1.22233077,0.01523724
cl3488,0.802197802,Mg-Cl,6.25000,1.21704592,0.00576690
cl3488,0.802197802,Mg-Cl,6.27000,1.21421261,0.01063067
cl3488,0.802197802,Mg-Cl,6.29000,1.19297179,0.00659157
cl3488,0.802197802,Mg-Cl,6.31000,1.17435408,0.01428143
cl3488,0.802197802,Mg-Cl,6.33000,1.16792978,0.01671380
cl3488,0.802197802,Mg-Cl,6.35000,1.17066446,0.00343294
cl3488,0.802197802,Mg-Cl,6.37000,1.15353489,0.01100874
cl3488,0.802197802,Mg-Cl,6.39000,1.14397365,0.01875343
cl3488,0.802197802,Mg-Cl,6.41000,1.12493694,0.00850963
cl3488,0.802197802,Mg-Cl,6.43000,1.12755792,0.01865309
cl3488,0.802197802,Mg-Cl,6.45000,1.11399960,0.01202913
cl3488,0.802197802,Mg-Cl,6.47000,1.10344660,0.01557881
cl3488,0.802197802,Mg-Cl,6.49000,1.10121570,0.00847557
cl3488,0.802197802,Mg-Cl,6.51000,1.08427935,0.01246516
cl3488,0.802197802,Mg-Cl,6.53000,1.07786363,0.01027964
cl3488,0.802197802,Mg-Cl,6.55000,1.06417819,0.01114112
cl3488,0.802197802,Mg-Cl,6.57000,1.06514461,0.01654749
cl3488,0.802197802,Mg-Cl,6.59000,1.04496831,0.00979721
cl3488,0.802197802,Mg-Cl,6.61000,1.03326537,0.01073566
