system,x_NaCl,r_A,g_LiCl,g_LiCl_block_sd,cutoff_A
li1920,0.4,0.33,0.0,0.0,3.593186248679602
li1920,0.4,0.35,0.0,0.0,3.593186248679602
li1920,0.4,0.37,0.0,0.0,3.593186248679602
li1920,0.4,0.39,0.0,0.0,3.593186248679602
li1920,0.4,0.41000000000000003,0.0,0.0,3.593186248679602
li1920,0.4,0.43,0.0,0.0,3.593186248679602
li1920,0.4,0.45,0.0,0.0,3.593186248679602
li1920,0.4,0.47,0.0,0.0,3.593186248679602
li1920,0.4,0.49,0.0,0.0,3.593186248679602
li1920,0.4,0.51,0.0,0.0,3.593186248679602
li1920,0.4,0.53,0.0,0.0,3.593186248679602
li1920,0.4,0.55,0.0,0.0,3.593186248679602
li1920,0.4,0.5700000000000001,0.0,0.0,3.593186248679602
li1920,0.4,0.59,0.0,0.0,3.593186248679602
li1920,0.4,0.61,0.0,0.0,3.593186248679602
li1920,0.4,0.63,0.0,0.0,3.593186248679602
li1920,0.4,0.65,0.0,0.0,3.593186248679602
li1920,0.4,0.67,0.0,0.0,3.593186248679602
li1920,0.4,0.6900000000000001,0.0,0.0,3.593186248679602
li1920,0.4,0.71,0.0,0.0,3.593186248679602
li1920,0.4,0.73,0.0,0.0,3.593186248679602
li1920,0.4,0.75,0.0,0.0,3.593186248679602
li1920,0.4,0.77,0.0,0.0,3.593186248679602
li1920,0.4,0.79,0.0,0.0,3.593186248679602
li1920,0.4,0.81,0.0,0.0,3.593186248679602
li1920,0.4,0.8300000000000001,0.0,0.0,3.593186248679602
li1920,0.4,0.85,0.0,0.0,3.593186248679602
li1920,0.4,0.87,0.0,0.0,3.593186248679602
li1920,0.4,0.89,0.0,0.0,3.593186248679602
li1920,0.4,0.91,0.0,0.0,3.593186248679602
li1920,0.4,0.93,0.0,0.0,3.593186248679602
li1920,0.4,0.95,0.0,0.0,3.593186248679602
li1920,0.4,0.97,0.0,0.0,3.593186248679602
li1920,0.4,0.99,0.0,0.0,3.593186248679602
li1920,0.4,1.01,0.0,0.0,3.593186248679602
li1920,0.4,1.03,0.0,0.0,3.593186248679602
li1920,0.4,1.05,0.0,0.0,3.593186248679602
li1920,0.4,1.07,0.0,0.0,3.593186248679602
li1920,0.4,1.09,0.0,0.0,3.593186248679602
li1920,0.4,1.11,0.0,0.0,3.593186248679602
li1920,0.4,1.1300000000000001,0.0,0.0,3.593186248679602
li1920,0.4,1.15,0.0,0.0,3.593186248679602
li1920,0.4,1.17,0.0,0.0,3.593186248679602
li1920,0.4,1.19,0.0,0.0,3.593186248679602
li1920,0.4,1.21,0.0,0.0,3.593186248679602
li1920,0.4,1.23,0.0,0.0,3.593186248679602
li1920,0.4,1.25,0.0,0.0,3.593186248679602
li1920,0.4,1.27,0.0,0.0,3.593186248679602
li1920,0.4,1.29,0.0,0.0,3.593186248679602
li1920,0.4,1.31,0.0,0.0,3.593186248679602
li1920,0.4,1.33,0.0,0.0,3.593186248679602
li1920,0.4,1.35,0.0,0.0,3.593186248679602
li1920,0.4,1.37,0.0,0.0,3.593186248679602
li1920,0.4,1.3900000000000001,0.0,0.0,3.593186248679602
li1920,0.4,1.4100000000000001,0.0,0.0,3.593186248679602
li1920,0.4,1.43,0.0,0.0,3.593186248679602
li1920,0.4,1.45,0.0,0.0,3.593186248679602
li1920,0.4,1.47,0.0,0.0,3.593186248679602
li1920,0.4,1.49,0.0,0.0,3.593186248679602
li1920,0.4,1.51,0.0,0.0,3.593186248679602
li1920,0.4,1.53,0.0,0.0,3.593186248679602
li1920,0.4,1.55,0.0,0.0,3.593186248679602
li1920,0.4,1.57,0.0,0.0,3.593186248679602
li1920,0.4,1.59,0.0,0.0,3.593186248679602
li1920,0.4,1.61,0.0,0.0,3.593186248679602
li1920,0.4,1.6300000000000001,0.0,0.0,3.593186248679602
li1920,0.4,1.6500000000000001,0.0,0.0,3.593186248679602
li1920,0.4,1.67,0.0,0.0,3.593186248679602
li1920,0.4,1.69,0.0,0.0,3.593186248679602
li1920,0.4,1.71,0.0,0.0,3.593186248679602
li1920,0.4,1.73,0.0,0.0,3.593186248679602
li1920,0.4,1.75,0.0004964364685048897,0.0005189861026339962,3.593186248679602
li1920,0.4,1.77,0.000849241868277029,0.0009195673396964764,3.593186248679602
li1920,0.4,1.79,0.002846984955704418,0.002461673218679203,3.593186248679602
li1920,0.4,1.81,0.006612988960258664,0.001051547341853339,3.593186248679602
li1920,0.4,1.83,0.012257496102934222,0.002035409133936705,3.593186248679602
li1920,0.4,1.85,0.029096323407741487,0.008795803772902084,3.593186248679602
li1920,0.4,1.87,0.05380248766842344,0.004364906582822409,3.593186248679602
li1920,0.4,1.8900000000000001,0.08533579088650287,0.01021032443047977,3.593186248679602
li1920,0.4,1.9100000000000001,0.14857075603502135,0.0050366633855189885,3.593186248679602
li1920,0.4,1.93,0.22764891063636994,0.01828082573044911,3.593186248679602
li1920,0.4,1.95,0.3646416813885837,0.018062309279167216,3.593186248679602
li1920,0.4,1.97,0.5073154489432085,0.020279913826872595,3.593186248679602
li1920,0.4,1.99,0.732797102675442,0.010902970976756583,3.593186248679602
li1920,0.4,2.01,0.9542347718964341,0.031829545085008404,3.593186248679602
li1920,0.4,2.0300000000000002,1.2543762718252165,0.018214230847574855,3.593186248679602
li1920,0.4,2.05,1.5446702501417628,0.03585198644992198,3.593186248679602
li1920,0.4,2.0700000000000003,1.8521277362343558,0.030927865457352394,3.593186248679602
li1920,0.4,2.09,2.21180627240402,0.02795956855179375,3.593186248679602
li1920,0.4,2.1100000000000003,2.5526280466903972,0.04700007826943177,3.593186248679602
li1920,0.4,2.13,2.888361727620176,0.03490243251155316,3.593186248679602
li1920,0.4,2.1500000000000004,3.184496254673081,0.02740207200303176,3.593186248679602
li1920,0.4,2.17,3.5097927140201364,0.05198051880735746,3.593186248679602
li1920,0.4,2.1900000000000004,3.694742383479248,0.03520322196628397,3.593186248679602
li1920,0.4,2.21,3.9341645732864405,0.04787437767376253,3.593186248679602
li1920,0.4,2.2300000000000004,4.051246904817617,0.027985548823925937,3.593186248679602
li1920,0.4,2.25,4.217469637688753,0.020543826057246962,3.593186248679602
li1920,0.4,2.2700000000000005,4.189581820528127,0.04242287486265168,3.593186248679602
li1920,0.4,2.29,4.211016253970534,0.027964140831624445,3.593186248679602
li1920,0.4,2.31,4.243192437590264,0.043559070091885,3.593186248679602
li1920,0.4,2.33,4.205386768455119,0.04022527967050601,3.593186248679602
li1920,0.4,2.3499999999999996,4.086070903641304,0.05342278277425783,3.593186248679602
li1920,0.4,2.37,3.999466974753301,0.029222602384838793,3.593186248679602
li1920,0.4,2.3899999999999997,3.8774490371946104,0.02946485953488394,3.593186248679602
li1920,0.4,2.41,3.695174538424179,0.026420425162151838,3.593186248679602
li1920,0.4,2.4299999999999997,3.5538175281154705,0.022395971622426816,3.593186248679602
li1920,0.4,2.45,3.3771157299602566,0.029553636231203204,3.593186248679602
li1920,0.4,2.4699999999999998,3.224026369917968,0.023030684732054777,3.593186248679602
li1920,0.4,2.49,3.0897449764613674,0.03244139920790822,3.593186248679602
li1920,0.4,2.51,2.924868458081042,0.024644592162990846,3.593186248679602
li1920,0.4,2.5300000000000002,2.784987878038147,0.023557441925251554,3.593186248679602
li1920,0.4,2.55,2.608026635861779,0.03293043153323153,3.593186248679602
li1920,0.4,2.5700000000000003,2.475173856560555,0.02091590507120225,3.593186248679602
li1920,0.4,2.59,2.31816396297192,0.03675924386979439,3.593186248679602
li1920,0.4,2.6100000000000003,2.19188151016847,0.021257608407910716,3.593186248679602
li1920,0.4,2.63,2.0540462477659593,0.022309387962239514,3.593186248679602
li1920,0.4,2.6500000000000004,1.9430552502358425,0.03762733517977732,3.593186248679602
li1920,0.4,2.67,1.8350402197498812,0.013630090000276263,3.593186248679602
li1920,0.4,2.6900000000000004,1.7294329678582931,0.01739318297899679,3.593186248679602
li1920,0.4,2.71,1.6474334651225822,0.006522401801061165,3.593186248679602
li1920,0.4,2.7300000000000004,1.5558107792901352,0.00968098882687449,3.593186248679602
li1920,0.4,2.75,1.4573715164223604,0.010979325975061975,3.593186248679602
li1920,0.4,2.7700000000000005,1.3956837127929234,0.00989869305149752,3.593186248679602
li1920,0.4,2.79,1.3185186000802254,0.0152761141001394,3.593186248679602
li1920,0.4,2.81,1.2417645031980247,0.027037736805069854,3.593186248679602
li1920,0.4,2.83,1.185834138075133,0.009838870260002701,3.593186248679602
li1920,0.4,2.8499999999999996,1.1377099554155672,0.0066739135230744215,3.593186248679602
li1920,0.4,2.87,1.0803787282292105,0.018694484783285278,3.593186248679602
li1920,0.4,2.8899999999999997,1.0276145918940867,0.012709746294922846,3.593186248679602
li1920,0.4,2.91,0.9789768019895516,0.010481965864208366,3.593186248679602
li1920,0.4,2.9299999999999997,0.9413955103449533,0.010792299654099807,3.593186248679602
li1920,0.4,2.95,0.9042594875450813,0.016899865095989515,3.593186248679602
li1920,0.4,2.9699999999999998,0.8861756290887458,0.014844957499003131,3.593186248679602
li1920,0.4,2.99,0.8436219033657097,0.021363233519141718,3.593186248679602
li1920,0.4,3.01,0.8091231033760669,0.008560473691833053,3.593186248679602
li1920,0.4,3.0300000000000002,0.7826621983908787,0.005461855241185843,3.593186248679602
li1920,0.4,3.05,0.7573955089517248,0.007758278165770676,3.593186248679602
li1920,0.4,3.0700000000000003,0.7334848857274875,0.010062020363168143,3.593186248679602
li1920,0.4,3.09,0.7211147417114098,0.011755145482382929,3.593186248679602
li1920,0.4,3.1100000000000003,0.6945397180825345,0.011931605488263664,3.593186248679602
li1920,0.4,3.13,0.6806098360935842,0.021761935596392504,3.593186248679602
li1920,0.4,3.1500000000000004,0.6603497438022735,0.01436013076058323,3.593186248679602
li1920,0.4,3.17,0.6499632618639631,0.017122235056646923,3.593186248679602
li1920,0.4,3.1900000000000004,0.639261611580348,0.01168963353127999,3.593186248679602
li1920,0.4,3.21,0.6213242060929456,0.015822094088971485,3.593186248679602
li1920,0.4,3.2300000000000004,0.6073874021180447,0.01007474741324038,3.593186248679602
li1920,0.4,3.25,0.5945731878608738,0.012505551766384073,3.593186248679602
li1920,0.4,3.2700000000000005,0.5909480519832458,0.008112255897036878,3.593186248679602
li1920,0.4,3.29,0.5821347334508091,0.009058430916134149,3.593186248679602
li1920,0.4,3.3100000000000005,0.5710275114522231,0.005129960536034244,3.593186248679602
li1920,0.4,3.33,0.5605899226959993,0.008410695306052951,3.593186248679602
li1920,0.4,3.3499999999999996,0.5489038016227893,0.004192772038989557,3.593186248679602
li1920,0.4,3.37,0.5481643870566826,0.010729038018301478,3.593186248679602
li1920,0.4,3.3899999999999997,0.5393341568135436,0.010696524677220591,3.593186248679602
li1920,0.4,3.41,0.5306727663196648,0.011567472665685268,3.593186248679602
li1920,0.4,3.4299999999999997,0.5307374508378527,0.007087700337776892,3.593186248679602
li1920,0.4,3.45,0.5284019005995505,0.012440062930781046,3.593186248679602
li1920,0.4,3.4699999999999998,0.5264320082063018,0.010236596760088241,3.593186248679602
li1920,0.4,3.49,0.5312128441373004,0.009515991781323072,3.593186248679602
li1920,0.4,3.51,0.5167849306405867,0.010691354102893543,3.593186248679602
li1920,0.4,3.5300000000000002,0.5129282710375145,0.00691553477952859,3.593186248679602
li1920,0.4,3.55,0.5075270091102175,0.007869588059727118,3.593186248679602
li1920,0.4,3.5700000000000003,0.5095506318892408,0.011535137096839152,3.593186248679602
li1920,0.4,3.59,0.5128543838055016,0.011955889115673517,3.593186248679602
li1920,0.4,3.6100000000000003,0.5089958017241739,0.01057160730743482,3.593186248679602
li1920,0.4,3.63,0.506604290051036,0.008478711411245734,3.593186248679602
li1920,0.4,3.6500000000000004,0.5029221191475746,0.008450888518639992,3.593186248679602
li1920,0.4,3.67,0.517632663568174,0.008883224282027518,3.593186248679602
li1920,0.4,3.6900000000000004,0.5166984203214651,0.011064566153491478,3.593186248679602
li1920,0.4,3.71,0.5182947072126395,0.008608145783422762,3.593186248679602
li1920,0.4,3.7300000000000004,0.5095824900779142,0.004834280798587722,3.593186248679602
li1920,0.4,3.75,0.522162390763808,0.005624488301403655,3.593186248679602
li1920,0.4,3.7700000000000005,0.5176263843915347,0.009094155408752193,3.593186248679602
li1920,0.4,3.79,0.5146121416270314,0.00784732671022053,3.593186248679602
li1920,0.4,3.8100000000000005,0.5279712213949802,0.011223655522091763,3.593186248679602
li1920,0.4,3.83,0.5322659697878968,0.00921623320605171,3.593186248679602
li1920,0.4,3.8499999999999996,0.5343405197698105,0.009399466076866272,3.593186248679602
li1920,0.4,3.87,0.5373082380394283,0.004432664846539354,3.593186248679602
li1920,0.4,3.8899999999999997,0.5390816410510454,0.010868531532304848,3.593186248679602
li1920,0.4,3.91,0.5373101043180764,0.0076872043986795984,3.593186248679602
li1920,0.4,3.9299999999999997,0.5446274300160154,0.009379453336639122,3.593186248679602
li1920,0.4,3.95,0.5465561969911101,0.011763334349644217,3.593186248679602
li1920,0.4,3.9699999999999998,0.5590777564968535,0.002888793053618278,3.593186248679602
li1920,0.4,3.99,0.5580232175724267,0.002499224138620896,3.593186248679602
li1920,0.4,4.01,0.5703641061931239,0.007802605929791964,3.593186248679602
li1920,0.4,4.03,0.5704507445160029,0.008766721103446957,3.593186248679602
li1920,0.4,4.050000000000001,0.5822099884628593,0.008018793396038632,3.593186248679602
li1920,0.4,4.07,0.5848312579159797,0.009261485970217097,3.593186248679602
li1920,0.4,4.09,0.5980980864142692,0.005488096031501993,3.593186248679602
li1920,0.4,4.109999999999999,0.60894202532112,0.0035696158297510005,3.593186248679602
li1920,0.4,4.13,0.6072924399782899,0.007278651074499204,3.593186248679602
li1920,0.4,4.15,0.6135250118322941,0.003688645876928705,3.593186248679602
li1920,0.4,4.17,0.623195083130905,0.004826934386383336,3.593186248679602
li1920,0.4,4.1899999999999995,0.6301849196596802,0.012018012009597307,3.593186248679602
li1760,0.45,0.01,0.0,0.0,3.61837556799174
li1760,0.45,0.03,0.0,0.0,3.61837556799174
li1760,0.45,0.05,0.0,0.0,3.61837556799174
li1760,0.45,0.07,0.0,0.0,3.61837556799174
li1760,0.45,0.09,0.0,0.0,3.61837556799174
li1760,0.45,0.11,0.0,0.0,3.61837556799174
li1760,0.45,0.13,0.0,0.0,3.61837556799174
li1760,0.45,0.15000000000000002,0.0,0.0,3.61837556799174
li1760,0.45,0.16999999999999998,0.0,0.0,3.61837556799174
li1760,0.45,0.19,0.0,0.0,3.61837556799174
li1760,0.45,0.21000000000000002,0.0,0.0,3.61837556799174
li1760,0.45,0.22999999999999998,0.0,0.0,3.61837556799174
li1760,0.45,0.25,0.0,0.0,3.61837556799174
li1760,0.45,0.27,0.0,0.0,3.61837556799174
li1760,0.45,0.29000000000000004,0.0,0.0,3.61837556799174
li1760,0.45,0.31,0.0,0.0,3.61837556799174
li1760,0.45,0.33,0.0,0.0,3.61837556799174
li1760,0.45,0.35,0.0,0.0,3.61837556799174
li1760,0.45,0.37,0.0,0.0,3.61837556799174
li1760,0.45,0.39,0.0,0.0,3.61837556799174
li1760,0.45,0.41000000000000003,0.0,0.0,3.61837556799174
li1760,0.45,0.43,0.0,0.0,3.61837556799174
li1760,0.45,0.45,0.0,0.0,3.61837556799174
li1760,0.45,0.47,0.0,0.0,3.61837556799174
li1760,0.45,0.49,0.0,0.0,3.61837556799174
li1760,0.45,0.51,0.0,0.0,3.61837556799174
li1760,0.45,0.53,0.0,0.0,3.61837556799174
li1760,0.45,0.55,0.0,0.0,3.61837556799174
li1760,0.45,0.5700000000000001,0.0,0.0,3.61837556799174
li1760,0.45,0.59,0.0,0.0,3.61837556799174
li1760,0.45,0.61,0.0,0.0,3.61837556799174
li1760,0.45,0.63,0.0,0.0,3.61837556799174
li1760,0.45,0.65,0.0,0.0,3.61837556799174
li1760,0.45,0.67,0.0,0.0,3.61837556799174
li1760,0.45,0.6900000000000001,0.0,0.0,3.61837556799174
li1760,0.45,0.71,0.0,0.0,3.61837556799174
li1760,0.45,0.73,0.0,0.0,3.61837556799174
li1760,0.45,0.75,0.0,0.0,3.61837556799174
li1760,0.45,0.77,0.0,0.0,3.61837556799174
li1760,0.45,0.79,0.0,0.0,3.61837556799174
li1760,0.45,0.81,0.0,0.0,3.61837556799174
li1760,0.45,0.8300000000000001,0.0,0.0,3.61837556799174
li1760,0.45,0.85,0.0,0.0,3.61837556799174
li1760,0.45,0.87,0.0,0.0,3.61837556799174
li1760,0.45,0.89,0.0,0.0,3.61837556799174
li1760,0.45,0.91,0.0,0.0,3.61837556799174
li1760,0.45,0.93,0.0,0.0,3.61837556799174
li1760,0.45,0.95,0.0,0.0,3.61837556799174
li1760,0.45,0.97,0.0,0.0,3.61837556799174
li1760,0.45,0.99,0.0,0.0,3.61837556799174
li1760,0.45,1.01,0.0,0.0,3.61837556799174
li1760,0.45,1.03,0.0,0.0,3.61837556799174
li1760,0.45,1.05,0.0,0.0,3.61837556799174
li1760,0.45,1.07,0.0,0.0,3.61837556799174
li1760,0.45,1.09,0.0,0.0,3.61837556799174
li1760,0.45,1.11,0.0,0.0,3.61837556799174
li1760,0.45,1.1300000000000001,0.0,0.0,3.61837556799174
li1760,0.45,1.15,0.0,0.0,3.61837556799174
li1760,0.45,1.17,0.0,0.0,3.61837556799174
li1760,0.45,1.19,0.0,0.0,3.61837556799174
li1760,0.45,1.21,0.0,0.0,3.61837556799174
li1760,0.45,1.23,0.0,0.0,3.61837556799174
li1760,0.45,1.25,0.0,0.0,3.61837556799174
li1760,0.45,1.27,0.0,0.0,3.61837556799174
li1760,0.45,1.29,0.0,0.0,3.61837556799174
li1760,0.45,1.31,0.0,0.0,3.61837556799174
li1760,0.45,1.33,0.0,0.0,3.61837556799174
li1760,0.45,1.35,0.0,0.0,3.61837556799174
li1760,0.45,1.37,0.0,0.0,3.61837556799174
li1760,0.45,1.3900000000000001,0.0,0.0,3.61837556799174
li1760,0.45,1.4100000000000001,0.0,0.0,3.61837556799174
li1760,0.45,1.43,0.0,0.0,3.61837556799174
li1760,0.45,1.45,0.0,0.0,3.61837556799174
li1760,0.45,1.47,0.0,0.0,3.61837556799174
li1760,0.45,1.49,0.0,0.0,3.61837556799174
li1760,0.45,1.51,0.0,0.0,3.61837556799174
li1760,0.45,1.53,0.0,0.0,3.61837556799174
li1760,0.45,1.55,0.0,0.0,3.61837556799174
li1760,0.45,1.57,0.0,0.0,3.61837556799174
li1760,0.45,1.59,0.0,0.0,3.61837556799174
li1760,0.45,1.61,0.0,0.0,3.61837556799174
li1760,0.45,1.6300000000000001,0.0,0.0,3.61837556799174
li1760,0.45,1.6500000000000001,0.0,0.0,3.61837556799174
li1760,0.45,1.67,0.0,0.0,3.61837556799174
li1760,0.45,1.69,0.0,0.0,3.61837556799174
li1760,0.45,1.71,0.00014330405302744975,0.00032047249269361375,3.61837556799174
li1760,0.45,1.73,0.00014000985374192567,0.0003131056371570213,3.61837556799174
li1760,0.45,1.75,0.0008209677008868482,0.0005724011866782123,3.61837556799174
li1760,0.45,1.77,0.0012037796604887825,0.0011961652072851239,3.61837556799174
li1760,0.45,1.79,0.003269528095943783,0.0017300168184076772,3.61837556799174
li1760,0.45,1.81,0.006779067311386807,0.0005729464122867585,3.61837556799174
li1760,0.45,1.83,0.017017197970479025,0.0030115652503382964,3.61837556799174
li1760,0.45,1.85,0.02950699622321651,0.004176699862931732,3.61837556799174
li1760,0.45,1.87,0.054163500838797514,0.004373859292920901,3.61837556799174
li1760,0.45,1.8900000000000001,0.09572340594031999,0.008140724414356475,3.61837556799174
li1760,0.45,1.9100000000000001,0.16035051558697727,0.01539784146092146,3.61837556799174
li1760,0.45,1.93,0.24591629003335205,0.00896407915662312,3.61837556799174
li1760,0.45,1.95,0.36443225657376294,0.01266367988410589,3.61837556799174
li1760,0.45,1.97,0.5183834987639714,0.01092407026813904,3.61837556799174
li1760,0.45,1.99,0.7216559743767871,0.008213315887303507,3.61837556799174
li1760,0.45,2.01,0.9745473731076577,0.02476275864090179,3.61837556799174
li1760,0.45,2.0300000000000002,1.2474806665623095,0.03235025596342951,3.61837556799174
li1760,0.45,2.05,1.5472205976657214,0.021463723456825772,3.61837556799174
li1760,0.45,2.0700000000000003,1.9087405036808804,0.03704740944407599,3.61837556799174
li1760,0.45,2.09,2.251504650578407,0.05935223477541994,3.61837556799174
li1760,0.45,2.1100000000000003,2.6056514647475564,0.02657576022582327,3.61837556799174
