mixture,central_cation,system,x_NaCl,r_A,alpha_XNa,alpha_block_sd,random_reference
MgCl2-NaCl,Mg,cl3808,0.5308641975308642,10.95,-0.003920023511382542,0.0012863879274665581,0.0
MgCl2-NaCl,Mg,cl3808,0.5308641975308642,11.05,-0.0056090954373975155,0.0019098975176612036,0.0
MgCl2-NaCl,Mg,cl3808,0.5308641975308642,11.150000000000002,-0.006759351085745324,0.0021482733069316693,0.0
MgCl2-NaCl,Mg,cl3808,0.5308641975308642,11.25,-0.009122457089937974,0.0028100064700257344,0.0
MgCl2-NaCl,Mg,cl3808,0.5308641975308642,11.350000000000001,-0.00808223341996439,0.0041605730965315205,0.0
MgCl2-NaCl,Mg,cl3808,0.5308641975308642,11.45,-0.010240264776252506,0.0031304647505924488,0.0
MgCl2-NaCl,Mg,cl3808,0.5308641975308642,11.55,-0.011638295711377644,0.002916489529569378,0.0
MgCl2-NaCl,Mg,cl3808,0.5308641975308642,11.650000000000002,-0.012570921720830519,0.0009699415817247585,0.0
MgCl2-NaCl,Mg,cl3808,0.5308641975308642,11.75,-0.013400086034707659,0.0024485407360663874,0.0
MgCl2-NaCl,Mg,cl3808,0.5308641975308642,11.850000000000001,-0.011652289336495203,0.0036048455823058296,0.0
MgCl2-NaCl,Mg,cl3808,0.5308641975308642,11.95,-0.010686631780211231,0.0027379556783326863,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,0.05,nan,nan,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,0.15000000000000002,nan,nan,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,0.25,nan,nan,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,0.35000000000000003,nan,nan,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,0.45,nan,nan,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,0.55,nan,nan,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,0.6500000000000001,nan,nan,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,0.75,nan,nan,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,0.8500000000000001,nan,nan,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,0.95,nan,nan,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,1.05,nan,nan,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,1.1500000000000001,nan,nan,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,1.25,nan,nan,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,1.35,nan,nan,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,1.4500000000000002,nan,nan,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,1.55,nan,nan,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,1.6500000000000001,nan,nan,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,1.75,nan,nan,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,1.85,nan,nan,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,1.9500000000000002,nan,nan,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,2.05,nan,nan,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,2.1500000000000004,nan,nan,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,2.25,nan,nan,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,2.3500000000000005,-0.6932397959183674,nan,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,2.45,-0.6932397959183674,0.0,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,2.55,-0.5764646375791695,0.18930996429406707,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,2.6500000000000004,-0.38906498228033737,0.09026815660645408,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,2.75,-0.25276063222491807,0.05723766274614992,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,2.8500000000000005,-0.1867483705401165,0.06600424570487222,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,2.95,-0.1379813296968999,0.03077294443022061,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,3.05,-0.11308166883774784,0.03336496911146441,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,3.1500000000000004,-0.1077019434552946,0.010486157766234573,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,3.25,-0.11543831905193902,0.007682304888626853,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,3.3500000000000005,-0.1294886825295467,0.007085980545670045,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,3.45,-0.14831936207886054,0.01040724688737762,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,3.55,-0.16405016058096744,0.0037955306616387304,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,3.6500000000000004,-0.1803156631647962,0.010342099554828406,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,3.75,-0.1894965971069169,0.008733088234186176,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,3.8500000000000005,-0.19362214085875906,0.006151817334535258,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,3.95,-0.1880490876449319,0.005701116783641519,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,4.050000000000001,-0.18773999391675722,0.003478391312364097,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,4.15,-0.18613604501512349,0.0016437564587328784,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,4.25,-0.18500458484138105,0.002964011772033903,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,4.35,-0.1857443077656049,0.0063000848264603984,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,4.45,-0.1925056136507013,0.005847300043940947,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,4.550000000000001,-0.19958812489799715,0.0024979088209525625,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,4.65,-0.2068510352560855,0.0049505215284299684,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,4.75,-0.22097880844457518,0.005203093623451364,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,4.8500000000000005,-0.2291795953442135,0.001388185177720302,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,4.95,-0.23427006182704369,0.0066873048941189575,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,5.050000000000001,-0.2280834673075931,0.0028073230749422764,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,5.15,-0.2176915979157621,0.0036867002042735887,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,5.25,-0.19449881656889434,0.005939191759802175,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,5.3500000000000005,-0.16920268556485984,0.004206656061462302,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,5.45,-0.13382739477871985,0.0036831031944574194,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,5.550000000000001,-0.09686852072984586,0.005733054605484136,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,5.65,-0.06139079282842297,0.0026116141942693653,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,5.75,-0.0281147010193612,0.005033452474215934,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,5.8500000000000005,0.0019477385548813952,0.005197710671067629,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,5.95,0.03472887964293847,0.0047850062301736974,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,6.050000000000001,0.0600231723708039,0.009255584932295976,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,6.15,0.08251455392932594,0.00477014962092143,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,6.25,0.09753407405707337,0.005592248306762867,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,6.3500000000000005,0.11337754833596081,0.003603584537549836,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,6.45,0.12165331719701677,0.0016009280452860283,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,6.550000000000001,0.12834028070034276,0.004673374623402624,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,6.65,0.12955195496779237,0.0027433156346597935,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,6.75,0.13037713693629294,0.005334587945198462,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,6.8500000000000005,0.1256943997232759,0.005782922628553793,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,6.95,0.1212998303398366,0.0040577961429409835,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,7.050000000000001,0.11380837565958868,0.0010807385767856235,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,7.15,0.10466076589236106,0.00466381530971692,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,7.25,0.09738917661914981,0.002629044020505955,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,7.3500000000000005,0.0855894850842962,0.003370438174672442,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,7.45,0.07479308662994943,0.003702588741618502,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,7.550000000000001,0.06323997004416282,0.003361772286718109,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,7.65,0.05240178631060699,0.0020993540813864266,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,7.75,0.044675601575375645,0.0027125937205457556,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,7.8500000000000005,0.03062850815695073,0.0021278885502687625,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,7.95,0.016754281772181967,0.0018391832709972098,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,8.05,0.009833711886261809,0.002510203980636638,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,8.15,0.0019664035133822866,0.0026778116352019605,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,8.25,-0.00871604468893894,0.0036663966180767857,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,8.350000000000001,-0.01631143860167783,0.002599597377513603,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,8.45,-0.020051821891268418,0.0026859149770292103,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,8.55,-0.02427030353883497,0.0009147268013310239,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,8.65,-0.025514199387462133,0.0027249741180037927,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,8.75,-0.028629923686787517,0.002133850530732028,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,8.850000000000001,-0.03176976408756804,0.0032874836545243487,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,8.95,-0.030074825234617464,0.0034478332324400364,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,9.05,-0.02527853017522763,0.004573066684717148,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,9.15,-0.023992274156685145,0.002562892055383663,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,9.25,-0.023211855936271286,0.0023764714862915376,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,9.350000000000001,-0.018718389288401527,0.0028077715052522993,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,9.45,-0.015513612516910857,0.0025954116780293663,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,9.55,-0.012215369356410877,0.002504459995728307,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,9.650000000000002,-0.0080583851456697,0.0035593512111340947,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,9.75,-0.003920887898027914,0.0033746281779420666,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,9.850000000000001,-0.004050813113954055,0.0017105363673944568,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,9.95,-0.004604938586996621,0.0016880579721692951,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,10.05,-0.0031701141000530786,0.0016398232498097086,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,10.150000000000002,0.0017969168294122984,0.002811150716929245,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,10.25,1.8419274242620354e-05,0.0031590262027511758,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,10.350000000000001,0.0021871398981444523,0.0019478058130023561,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,10.45,0.0005628675613559286,0.0015601943345404231,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,10.55,-2.572696811142805e-05,0.0014023153182960919,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,10.650000000000002,-0.0009982170105384824,0.0027004362210969824,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,10.75,-0.0006441216854176091,0.0017202024851441205,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,10.850000000000001,-0.0016237606513629377,0.0011055656686190219,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,10.95,-0.0033897537376756937,0.0018082213449653736,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,11.05,-0.004275907228196374,0.0017136095149598003,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,11.150000000000002,-0.006424355714622854,0.0015036294848663927,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,11.25,-0.0076687457007798,0.0015593921138281788,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,11.350000000000001,-0.009453197928457557,0.0020880609751102626,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,11.45,-0.009393759053800688,0.0015358200491628294,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,11.55,-0.00748914028196368,0.0024586671191753656,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,11.650000000000002,-0.00900845953810836,0.0023868052837691164,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,11.75,-0.008851723425227886,0.0018814708377810924,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,11.850000000000001,-0.00892297290600963,0.0018418390307829919,0.0
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,11.95,-0.008921784122072784,0.0008971170648099411,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,0.05,nan,nan,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,0.15000000000000002,nan,nan,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,0.25,nan,nan,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,0.35000000000000003,nan,nan,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,0.45,nan,nan,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,0.55,nan,nan,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,0.6500000000000001,nan,nan,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,0.75,nan,nan,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,0.8500000000000001,nan,nan,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,0.95,nan,nan,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,1.05,nan,nan,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,1.1500000000000001,nan,nan,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,1.25,nan,nan,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,1.35,nan,nan,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,1.4500000000000002,nan,nan,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,1.55,nan,nan,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,1.6500000000000001,nan,nan,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,1.75,nan,nan,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,1.85,nan,nan,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,1.9500000000000002,nan,nan,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,2.05,nan,nan,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,2.1500000000000004,nan,nan,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,2.25,nan,nan,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,2.3500000000000005,-0.5448863636363634,nan,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,2.45,-0.5448863636363634,0.0,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,2.55,-0.5448863636363634,0.0,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,2.6500000000000004,-0.3059864104967196,0.18443438480091595,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,2.75,-0.287405303030303,0.08855466156724214,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,2.8500000000000005,-0.2546349862258952,0.043142347400075165,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,2.95,-0.2024430386993359,0.03070725688563216,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,3.05,-0.17556876352467587,0.019088560297225148,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,3.1500000000000004,-0.1737445602846075,0.012374813903897237,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,3.25,-0.17416421452936381,0.006669278728656743,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,3.3500000000000005,-0.17446995282312416,0.009129459549118089,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,3.45,-0.17433507019254746,0.009253651386991576,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,3.55,-0.18686419933616238,0.004265919223555914,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,3.6500000000000004,-0.19265087723281904,0.0034302659308690993,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,3.75,-0.19461347648513327,0.003994517001668795,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,3.8500000000000005,-0.1930651251644162,0.004175038771137061,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,3.95,-0.191733211324419,0.008276994240565194,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,4.050000000000001,-0.1860519290870244,0.003394644514366882,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,4.15,-0.18700915120983796,0.0032876328328918713,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,4.25,-0.18170290707719428,0.004292557374405886,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,4.35,-0.18138134156029295,0.0038102227015914215,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,4.45,-0.1829367611299968,0.004364480743702325,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,4.550000000000001,-0.1886016989006596,0.006511694107190842,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,4.65,-0.19296303746629295,0.004278702155249965,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,4.75,-0.1970725824133832,0.00599741588098599,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,4.8500000000000005,-0.20505736535337316,0.004360344427321817,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,4.95,-0.20459170230184287,0.004583462633980208,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,5.050000000000001,-0.19804254682792255,0.007577755930890616,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,5.15,-0.18773332146863875,0.0053617773745636265,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,5.25,-0.1674540163603071,0.0036499412637478333,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,5.3500000000000005,-0.14555466512800774,0.002474564121864881,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,5.45,-0.11672118523034625,0.008119259385090312,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,5.550000000000001,-0.07769767107738401,0.005693882203352161,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,5.65,-0.050668175078519395,0.0060091479705398545,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,5.75,-0.019406114855132772,0.0017451493176131394,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,5.8500000000000005,0.014964865118956228,0.005440867653674222,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,5.95,0.04474565939598096,0.004489017674306732,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,6.050000000000001,0.0665049634801379,0.0019534553577296213,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,6.15,0.0837369066594904,0.003488903397162717,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,6.25,0.10020948281686837,0.003018029932609197,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,6.3500000000000005,0.11267527611818917,0.0045276401722419745,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,6.45,0.11950060786921035,0.0022694511910499185,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,6.550000000000001,0.1242083057055351,0.005043417143853887,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,6.65,0.12237937439771085,0.005760590105058961,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,6.75,0.12633816038962298,0.004997211394124351,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,6.8500000000000005,0.12011025114713403,0.0036805049661548165,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,6.95,0.11730012310026683,0.001517365404407909,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,7.050000000000001,0.10989340022391425,0.005016284342764349,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,7.15,0.09820746880176179,0.004311450525341434,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,7.25,0.09051441758336043,0.0017479009161714548,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,7.3500000000000005,0.08237285383021054,0.0042836819201435335,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,7.45,0.07265552042211032,0.0011417908920136107,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,7.550000000000001,0.06256158590955263,0.002544127119089035,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,7.65,0.05199245476785419,0.004388065469616864,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,7.75,0.03838492443682795,0.0017787976611640976,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,7.8500000000000005,0.030605408597585426,0.002672083164900648,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,7.95,0.019488965408145376,0.002966441255564714,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,8.05,0.00999503914608657,0.002663761259426879,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,8.15,0.002478538450330414,0.0008141533653349983,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,8.25,-0.007537498490945316,0.0035795812060925945,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,8.350000000000001,-0.013377329375853009,0.0038657279144375606,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,8.45,-0.01804405452253688,0.0019155209690225425,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,8.55,-0.02332803663750105,0.0025575683856553597,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,8.65,-0.0273042276955906,0.002592968419570035,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,8.75,-0.025941004139284685,0.0012122989105587017,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,8.850000000000001,-0.028610474001040442,0.002880310905945438,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,8.95,-0.02888667179137605,0.0013230681530782308,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,9.05,-0.025107710873271127,0.0017139861608776758,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,9.15,-0.025229305383270395,0.002674593290976801,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,9.25,-0.023211487905304695,0.002557430858063144,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,9.350000000000001,-0.018658775551765316,0.0023381602670943394,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,9.45,-0.01741221437635687,0.002214167068154425,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,9.55,-0.013827351315268466,0.003508689299815516,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,9.650000000000002,-0.011386437261088345,0.0018993344054389941,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,9.75,-0.010242151629816787,0.0011780114354648082,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,9.850000000000001,-0.007358829795639066,0.002518883598217112,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,9.95,-0.006194797527354856,0.0023687149663894026,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,10.05,-0.004375801632417131,0.0029220549629788975,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,10.150000000000002,-0.001682712162658806,0.0016029312746310205,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,10.25,-0.001538169352491403,0.0017937127725710005,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,10.350000000000001,-0.0014730047968594118,0.001447444859318585,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,10.45,-0.0007188748046091931,0.002352996844468481,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,10.55,-0.0008683646040241744,0.0025343698615007664,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,10.650000000000002,-0.0007789416013452843,0.0021572970046542686,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,10.75,-0.0016002396900298699,0.0029814690095530737,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,10.850000000000001,-0.003148593472983796,0.0021955043462267413,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,10.95,-0.002614984323117131,0.0027249781597452924,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,11.05,-0.005029697719018511,0.0019498432897468421,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,11.150000000000002,-0.005629130953408001,0.0012293897165749953,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,11.25,-0.006073746437269767,0.0013033310174558129,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,11.350000000000001,-0.003749585882316886,0.0013185192166557508,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,11.45,-0.008036173135357094,0.0019287092005643997,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,11.55,-0.008515288819747946,0.0010762267364386679,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,11.650000000000002,-0.006654394168446043,0.0015578998693589411,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,11.75,-0.006230348870499114,0.0015660808932236978,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,11.850000000000001,-0.007570763123429192,0.0025828808281080163,0.0
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,11.95,-0.00648577363430447,0.0020684665921870964,0.0
